minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,Humidity,Temperature
2566,spoiled,8.521739084,4.26,1.67,2.2,5.3,1.32,65.33,60.09,1.09,20.34,4.53,83.7,39.1
2567,spoiled,8.521739085,4.3,1.67,2.22,5.32,1.32,67.09,63.81,1.11,20.25,4.53,83.6,39.1
2568,spoiled,8.521739085,4.26,1.68,2.22,5.28,1.3,67.7,62.53,1.11,20.25,4.51,83.7,39.1
2569,spoiled,8.521739086,4.26,1.68,2.22,5.32,1.32,67.09,60.09,1.11,20.16,4.51,83.7,39.1
2570,spoiled,8.521739086,4.26,1.67,2.2,5.25,1.32,67.09,62.53,1.11,20.34,4.51,83.7,39.1
2571,spoiled,8.521739087,4.26,1.66,2.22,5.3,1.31,67.7,63.16,1.11,20.25,4.51,83.7,39.1
2572,spoiled,8.521739087,4.3,1.67,2.22,5.34,1.31,67.09,62.53,1.1,20.25,4.55,83.7,39.1
2573,spoiled,8.521739088,4.26,1.68,2.2,5.37,1.3,67.09,62.53,1.11,19.98,4.53,83.7,39.1
2574,spoiled,8.521739088,4.26,1.68,2.2,5.32,1.31,68.95,63.81,1.11,19.98,4.53,83.6,39.1
2575,spoiled,8.521739089,4.28,1.7,2.22,5.28,1.32,68.32,63.16,1.11,19.98,4.53,83.6,39.1
2576,spoiled,8.52173909,4.28,1.63,2.2,5.3,1.35,67.7,62.53,1.11,20.07,4.53,83.6,39.1
2577,spoiled,8.52173909,4.3,1.68,2.2,5.32,1.3,65.91,61.9,1.11,20.16,4.51,83.7,39.1
2578,spoiled,8.521739091,4.28,1.67,2.2,5.28,1.32,67.09,61.9,1.14,20.07,4.49,83.7,39.1
2579,spoiled,8.521739091,4.28,1.67,2.22,5.28,1.31,68.32,61.9,1.11,20.07,4.51,83.7,39.1
2580,spoiled,8.521739092,4.3,1.66,2.2,5.3,1.32,67.7,60.09,1.09,20.16,4.53,83.7,39.1
2581,spoiled,8.521739092,4.32,1.68,2.2,5.25,1.3,67.7,61.9,1.11,20.07,4.49,83.8,39.1
2582,spoiled,8.521739093,4.3,1.66,2.2,5.3,1.31,66.5,61.28,1.11,19.98,4.53,83.8,39.1
2583,spoiled,8.521739093,4.3,1.66,2.19,5.3,1.3,68.32,61.9,1.11,19.98,4.51,83.8,39.1
2584,spoiled,8.521739094,4.28,1.64,2.19,5.25,1.32,67.7,60.09,1.08,20.16,4.53,83.8,39.1
2585,spoiled,8.521739094,4.28,1.67,2.19,5.28,1.31,68.32,61.9,1.11,19.89,4.53,83.8,39
2586,spoiled,8.521739094,4.3,1.67,2.2,5.25,1.34,68.95,60.68,1.08,20.07,4.53,83.8,39.1
2587,spoiled,8.521739095,4.3,1.67,2.2,5.28,1.3,66.5,58.93,1.11,19.89,4.51,83.7,39.1
2588,spoiled,8.521739095,4.26,1.67,2.29,5.23,1.34,65.91,60.09,1.08,19.72,4.55,83.7,39.1
2589,spoiled,8.521739096,4.3,1.7,2.22,5.28,1.32,68.32,60.68,1.11,19.72,4.51,83.7,39.1
2590,spoiled,8.521739096,4.3,1.67,2.2,5.25,1.31,67.09,61.28,1.09,19.72,4.53,83.7,39.1
2591,spoiled,8.521739097,4.32,1.67,2.2,5.28,1.3,66.5,60.09,1.1,20.25,4.51,83.7,39.1
2592,spoiled,8.521739097,4.32,1.68,2.19,5.28,1.3,65.91,59.5,1.11,19.72,4.53,83.6,39.1
2593,spoiled,8.521739098,4.28,1.66,2.19,5.21,1.32,67.09,59.5,1.09,19.72,4.55,83.6,39.1
2594,spoiled,8.521739098,4.32,1.66,2.2,5.23,1.32,68.32,60.68,1.12,19.63,4.55,83.6,39.1
2595,spoiled,8.521739098,4.3,1.67,2.2,5.25,1.3,67.09,61.9,1.11,19.55,4.55,83.6,39.1
2596,spoiled,8.521739099,4.3,1.67,2.2,5.23,1.31,66.5,60.09,1.09,19.46,4.53,83.5,39.1
2597,spoiled,8.521739099,4.32,1.7,2.19,5.23,1.31,67.09,61.9,1.09,18.96,4.53,83.5,39.1
2598,spoiled,8.5217391,4.28,1.68,2.19,5.21,1.32,64.76,61.28,1.16,18.55,4.51,83.5,39.1
2599,spoiled,8.5217391,4.32,1.67,2.19,5.23,1.31,64.76,60.68,1.12,18.55,4.51,83.5,39.1
2600,spoiled,8.5217391,4.3,1.67,2.2,5.28,1.31,64.19,61.28,1.09,18.39,4.53,83.5,39.1
2601,spoiled,8.521739101,4.32,1.68,2.19,5.19,1.34,64.76,61.28,1.09,18.07,4.51,83.5,39.2
2602,spoiled,8.521739101,4.34,1.71,2.2,5.23,1.32,64.76,60.09,1.09,18.15,4.53,83.5,39.1
2603,spoiled,8.521739102,4.32,1.66,2.19,5.25,1.31,63.64,60.09,1.09,18.15,4.55,83.5,39.1
2604,spoiled,8.521739102,4.3,1.67,2.2,5.28,1.31,60.48,60.68,1.09,18.07,4.55,83.5,39.1
2605,spoiled,8.521739102,4.34,1.66,2.19,5.23,1.31,46.08,61.28,1.09,18,4.51,83.5,39.2
2606,spoiled,8.521739103,4.34,1.68,2.19,5.23,1.32,45.45,61.9,1.1,17.77,4.55,83.4,39.1
2607,spoiled,8.521739103,4.28,1.68,2.19,5.23,1.32,45.15,61.9,1.12,17.92,4.57,83.4,39.1
2608,spoiled,8.521739103,4.3,1.71,2.22,5.23,1.34,62.02,61.9,1.12,18.07,4.55,83.4,39.2
2609,spoiled,8.521739104,4.3,1.71,2.22,5.23,1.34,58.52,63.16,1.11,18,4.55,83.4,39.3
2610,spoiled,8.521739104,4.32,1.67,2.2,5.23,1.35,45.45,62.53,1.11,17.84,4.55,83.3,39.2
2611,spoiled,8.521739104,4.34,1.7,2.2,5.3,1.31,55.35,61.9,1.11,18.23,4.51,83.2,39.2
2612,spoiled,8.521739105,4.36,1.67,2.2,5.3,1.31,46.73,62.53,1.11,18.07,4.57,83.2,39.2
2613,spoiled,8.521739105,4.36,1.71,2.23,5.34,1.32,59.98,61.9,1.1,18.15,4.53,83.1,39.2
2614,spoiled,8.521739105,4.4,1.71,2.2,5.28,1.32,61.5,61.28,1.1,18.55,4.55,82.7,39.2
2615,spoiled,8.521739106,4.38,1.7,2.22,5.32,1.3,59,60.09,1.11,18.63,4.55,82.8,39.1
2616,spoiled,8.521739106,4.42,1.71,2.22,5.3,1.32,59.49,60.68,1.1,18.79,4.55,82.8,39
2617,spoiled,8.521739106,4.36,1.68,2.22,5.32,1.31,64.19,61.9,1.09,18.63,4.59,82.8,39.1
2618,spoiled,8.521739107,4.38,1.74,2.22,5.37,1.31,62.55,60.68,1.11,18.63,4.53,82.4,39.1
2619,spoiled,8.521739107,4.42,1.72,2.2,5.32,1.32,61.5,60.09,1.09,19.04,4.59,82.1,39
2620,spoiled,8.521739107,4.38,1.72,2.2,5.37,1.32,62.02,60.09,1.09,19.21,4.57,82.2,39
2621,spoiled,8.521739107,4.42,1.71,2.22,5.34,1.31,61.5,60.09,1.1,19.12,4.57,82.3,39
2622,spoiled,8.521739108,4.38,1.71,2.22,5.34,1.35,62.02,60.09,1.09,19.89,4.61,82.4,39
2623,spoiled,8.521739108,4.42,1.71,2.22,5.39,1.31,62.55,61.9,1.11,19.29,4.59,81.7,38.9
2624,spoiled,8.521739108,4.4,1.74,2.22,5.37,1.32,61.5,60.09,1.09,19.46,4.55,81.8,38.9
2625,spoiled,8.521739109,4.38,1.72,2.22,5.37,1.35,52.85,60.68,1.11,19.29,4.59,81.7,38.9
2626,spoiled,8.521739109,4.38,1.74,2.22,5.34,1.36,54.49,60.09,1.09,19.55,4.55,82,38.9
2627,spoiled,8.521739109,4.4,1.72,2.22,5.39,1.34,51.68,61.9,1.1,19.55,4.55,82,38.8
2628,spoiled,8.521739109,4.38,1.75,2.23,5.37,1.34,57.13,61.9,1.11,19.72,4.55,82,38.8
2629,spoiled,8.52173911,4.42,1.74,2.23,5.41,1.34,57.13,61.9,1.11,19.89,4.55,82,38.8
2630,spoiled,8.52173911,4.44,1.77,2.23,5.48,1.34,47.38,61.28,1.09,19.63,4.57,81.9,38.6
2631,spoiled,8.52173911,4.46,1.75,2.23,5.48,1.32,52.46,61.28,1.09,19.89,4.63,81.4,38.8
2632,spoiled,8.52173911,4.44,1.79,2.23,5.46,1.37,46.4,62.53,1.09,19.81,4.57,81.4,38.8
2633,spoiled,8.521739111,4.52,1.82,2.24,5.48,1.38,51.29,61.28,1.09,20.34,4.59,81.3,38.7
2634,spoiled,8.521739111,4.48,1.77,2.23,5.46,1.37,60.99,61.28,1.1,20.52,4.63,81.5,38.6
2635,spoiled,8.521739111,4.48,1.75,2.23,5.51,1.35,62.02,61.28,1.11,20.52,4.65,81.8,38.6
2636,spoiled,8.521739111,4.44,1.75,2.24,5.51,1.37,62.02,61.28,1.11,20.71,4.63,82.2,38.6
2637,spoiled,8.521739112,4.42,1.75,2.24,5.48,1.37,62.02,61.28,1.11,20.8,4.65,82.1,38.6
2638,spoiled,8.521739112,4.48,1.75,2.22,5.48,1.37,62.02,61.9,1.11,20.8,4.63,82.2,38.5
2639,spoiled,8.521739112,4.46,1.79,2.23,5.48,1.36,62.02,63.16,1.09,21.09,4.57,82.3,38.5
2640,spoiled,8.521739112,4.44,1.77,2.23,5.48,1.37,60.99,63.16,1.1,21.18,4.63,82.5,38.5
2641,spoiled,8.521739113,4.42,1.77,2.24,5.51,1.36,62.02,63.16,1.09,21.38,4.65,82.5,38.6
2642,spoiled,8.521739113,4.48,1.79,2.23,5.53,1.35,62.02,63.16,1.09,21.09,4.57,82.4,38.5
2643,spoiled,8.521739113,4.46,1.77,2.24,5.48,1.38,63.09,60.68,1.09,21.38,4.63,82.3,38.4
2644,spoiled,8.521739113,4.46,1.78,2.24,5.48,1.37,63.09,61.28,1.1,21.57,4.65,82.3,38.3
2645,spoiled,8.521739114,4.44,1.77,2.24,5.51,1.37,64.19,62.53,1.11,21.57,4.65,82.5,38.4
2646,spoiled,8.521739114,4.46,1.78,2.23,5.51,1.36,62.55,61.28,1.09,21.87,4.72,82.5,38.4
2647,spoiled,8.521739114,4.48,1.79,2.23,5.53,1.35,62.55,60.68,1.1,21.87,4.7,82.5,38.5
2648,spoiled,8.521739114,4.44,1.78,2.24,5.53,1.35,64.19,63.16,1.09,22.07,4.72,82.7,38.5
2649,spoiled,8.521739114,4.42,1.77,2.23,5.51,1.35,64.19,62.53,1.12,21.97,4.74,82.7,38.5
2650,spoiled,8.521739115,4.48,1.78,2.24,5.53,1.36,59,61.28,1.09,21.57,4.72,82.9,38.4
2651,spoiled,8.521739115,4.46,1.77,2.24,5.53,1.34,60.48,61.28,1.1,20.99,4.72,82.8,38.2
2652,spoiled,8.521739115,4.46,1.79,2.23,5.51,1.32,63.64,61.28,1.12,20.34,4.67,83,38.4
2653,spoiled,8.521739115,4.4,1.79,2.23,5.48,1.36,63.64,63.16,1.11,20.16,4.67,83,38.4
2654,spoiled,8.521739115,4.4,1.79,2.24,5.51,1.36,63.64,64.47,1.11,20.07,4.67,83,38.4
2655,spoiled,8.521739116,4.46,1.75,2.23,5.51,1.34,62.55,61.28,1.1,20.43,4.72,83,38.5
2656,spoiled,8.521739116,4.44,1.77,2.23,5.48,1.35,62.55,61.9,1.11,20.43,4.63,83,38.4
2657,spoiled,8.521739116,4.4,1.77,2.24,5.46,1.36,64.19,62.53,1.33,20.16,4.63,83,38.4
2658,spoiled,8.521739116,4.42,1.78,2.24,5.48,1.36,64.19,63.81,1.11,20.34,4.61,82.9,38.5
2659,spoiled,8.521739116,4.44,1.77,2.23,5.53,1.35,63.64,63.16,1.1,20.62,4.65,82.8,38.4
2660,spoiled,8.521739116,4.44,1.79,2.23,5.53,1.36,63.64,64.47,1.11,20.52,4.59,82.8,38.4
2661,spoiled,8.521739117,4.4,1.78,2.22,5.48,1.35,63.09,62.53,1.1,20.8,4.7,82.5,38.4
2662,spoiled,8.521739117,4.44,1.79,2.24,5.48,1.34,62.55,62.53,1.11,20.71,4.67,82.5,38.4
2663,spoiled,8.521739117,4.44,1.79,2.23,5.48,1.36,63.64,62.53,1.1,20.9,4.7,82.5,38.4
2664,spoiled,8.521739117,4.4,1.79,2.24,5.51,1.34,63.64,62.53,1.09,21.09,4.67,82.5,38.5
2665,spoiled,8.521739117,4.44,1.79,2.23,5.58,1.34,63.64,62.53,1.09,21.18,4.67,82.5,38.5
2666,spoiled,8.521739118,4.42,1.78,2.24,5.6,1.34,63.64,63.81,1.09,20.99,4.74,82.4,38.4
2667,spoiled,8.521739118,4.42,1.77,2.24,5.53,1.36,64.76,64.47,1.11,21.09,4.67,82.5,38.4
2668,spoiled,8.521739118,4.42,1.77,2.24,5.55,1.35,64.76,63.81,1.09,21.28,4.7,82.4,38.4
2669,spoiled,8.521739118,4.42,1.79,2.24,5.55,1.36,64.19,62.53,1.11,21.18,4.67,82.4,38.4
2670,spoiled,8.521739118,4.44,1.81,2.23,5.55,1.35,63.09,62.53,1.11,21.28,4.67,82.4,38.4
2671,spoiled,8.521739118,4.48,1.79,2.23,5.48,1.36,63.09,64.47,1.14,21.47,4.7,82.6,38.4
2672,spoiled,8.521739118,4.44,1.79,2.24,5.55,1.34,62.55,62.53,1.11,21.38,4.72,82.6,38.5
2673,spoiled,8.521739119,4.46,1.81,2.26,5.58,1.36,63.64,64.47,1.11,21.18,4.72,82.5,38.4
2674,spoiled,8.521739119,4.44,1.81,2.24,5.53,1.37,62.02,61.28,1.11,21.47,4.7,82.4,38.4
2675,spoiled,8.521739119,4.46,1.78,2.24,5.6,1.35,62.02,63.16,1.11,21.28,4.7,82.5,38.4
2676,spoiled,8.521739119,4.44,1.79,2.24,5.55,1.37,60.48,62.53,1.09,21.57,4.67,82.6,38.3
2677,spoiled,8.521739119,4.44,1.79,2.26,5.55,1.37,62.02,62.53,1.11,21.47,4.72,82.7,38.3
2678,spoiled,8.521739119,4.46,1.77,2.26,5.55,1.36,62.02,64.47,1.01,21.67,4.74,82.8,38.3
2679,spoiled,8.52173912,4.44,1.78,2.24,5.55,1.36,62.02,63.81,1.09,21.47,4.72,82.9,38.2
2680,spoiled,8.52173912,4.46,1.78,2.24,5.55,1.35,63.09,61.28,1.1,21.47,4.72,82.7,38.3
2681,spoiled,8.52173912,4.46,1.82,2.26,5.58,1.35,63.09,63.16,1.11,21.47,4.67,82.5,38.3
2682,spoiled,8.52173912,4.5,1.82,2.24,5.58,1.36,61.5,64.47,1.11,21.57,4.67,82.6,38.3
2683,spoiled,8.52173912,4.44,1.81,2.24,5.53,1.38,63.09,62.53,1.11,21.57,4.74,82.7,38.3
2684,spoiled,8.52173912,4.5,1.81,2.26,5.6,1.37,61.5,61.9,1.09,21.57,4.7,82.6,38.3
2685,spoiled,8.52173912,4.48,1.82,2.26,5.6,1.38,63.64,64.47,1.11,21.67,4.72,82.6,38.3
2686,spoiled,8.52173912,4.46,1.81,2.26,5.6,1.38,61.5,62.53,1.1,21.77,4.78,82.7,38.3
2687,spoiled,8.521739121,4.46,1.79,2.24,5.53,1.37,62.55,62.53,1.11,21.57,4.74,82.8,38.3
2688,spoiled,8.521739121,4.48,1.78,2.26,5.58,1.36,63.09,63.16,1.11,21.77,4.78,82.8,38.3
2689,spoiled,8.521739121,4.48,1.81,2.24,5.53,1.37,61.5,64.47,1.09,21.47,4.74,82.9,38.3
2690,spoiled,8.521739121,4.46,1.77,2.24,5.53,1.38,62.55,63.16,1.11,21.47,4.76,82.9,38.3
2691,spoiled,8.521739121,4.44,1.77,2.26,5.55,1.38,63.09,62.53,1.1,21.47,4.78,82.9,38.3
2692,spoiled,8.521739121,4.44,1.81,2.26,5.53,1.37,63.09,63.16,1.11,21.47,4.74,82.8,38.3
2693,spoiled,8.521739121,4.46,1.79,2.26,5.55,1.36,63.09,63.81,1.09,21.67,4.76,82.8,38.4
2694,spoiled,8.521739121,4.48,1.81,2.24,5.53,1.36,62.02,62.53,1.12,21.47,4.72,82.9,38.4
2695,spoiled,8.521739122,4.48,1.78,2.26,5.55,1.34,62.55,63.81,1.09,21.57,4.74,82.8,38.4
2696,spoiled,8.521739122,4.42,1.77,2.24,5.53,1.36,61.5,62.53,1.11,21.47,4.74,82.8,38.4
2697,spoiled,8.521739122,4.44,1.78,2.26,5.53,1.36,62.55,62.53,1.1,21.67,4.74,82.8,38.5
2698,spoiled,8.521739122,4.48,1.78,2.23,5.55,1.35,62.55,62.53,1.09,21.77,4.76,82.8,38.4
2699,spoiled,8.521739122,4.5,1.78,2.26,5.55,1.36,59.49,63.16,1.12,21.97,4.74,82.7,38.4
2700,spoiled,8.521739122,4.46,1.81,2.26,5.55,1.35,59.49,63.16,1.1,21.97,4.76,82.7,38.5
2701,spoiled,8.521739122,4.5,1.81,2.26,5.53,1.34,59.49,63.16,1.14,21.67,4.74,82.5,38.5
2702,spoiled,8.521739122,4.48,1.79,2.26,5.62,1.32,62.02,64.47,1.11,21.87,4.76,82.6,38.4
2703,spoiled,8.521739122,4.48,1.79,2.26,5.6,1.32,60.48,62.53,1.11,21.67,4.76,82.5,38.4
2704,spoiled,8.521739122,4.48,1.78,2.26,5.62,1.32,60.48,62.53,1.12,21.47,4.74,82.6,38.4
2705,spoiled,8.521739123,4.44,1.75,2.24,5.58,1.34,65.33,63.81,1.11,21.09,4.74,82.8,38.4
2706,spoiled,8.521739123,4.42,1.75,2.24,5.58,1.35,67.7,63.16,1.11,20.8,4.78,82.8,38.4
2707,spoiled,8.521739123,4.44,1.79,2.26,5.6,1.35,64.76,64.47,1.11,20.71,4.72,83,38.4
2708,spoiled,8.521739123,4.42,1.75,2.24,5.58,1.36,65.33,64.47,1.09,20.99,4.74,83,38.4
2709,spoiled,8.521739123,4.48,1.75,2.24,5.62,1.34,62.55,62.53,1.09,20.99,4.74,83,38.4
2710,spoiled,8.521739123,4.46,1.78,2.24,5.62,1.34,62.55,63.81,1.09,20.8,4.74,83.1,38.5
2711,spoiled,8.521739123,4.44,1.79,2.24,5.6,1.35,63.09,62.53,1.09,20.99,4.74,83.1,38.4
2712,spoiled,8.521739123,4.5,1.79,2.23,5.65,1.34,63.64,64.47,1.11,20.99,4.76,83,38.4
2713,spoiled,8.521739123,4.48,1.79,2.23,5.6,1.18,51.68,62.53,1.11,21.09,4.78,83.1,38.4
2714,spoiled,8.521739123,4.46,1.77,2.23,5.67,1.36,61.5,63.16,1.09,21.28,4.74,83.1,38.4
2715,spoiled,8.521739124,4.48,1.74,2.24,5.67,1.35,63.09,63.16,1.1,21.47,4.78,83.1,38.4
2716,spoiled,8.521739124,4.46,1.79,2.24,5.65,1.34,62.55,64.47,1.1,21.38,4.74,83.1,38.4
2717,spoiled,8.521739124,4.42,1.77,2.24,5.65,1.34,62.55,62.53,1.11,21.38,4.72,83.1,38.5
2718,spoiled,8.521739124,4.46,1.78,2.26,5.67,1.34,63.64,64.47,1.09,21.38,4.76,82.9,38.5
2719,spoiled,8.521739124,4.46,1.79,2.26,5.67,1.35,63.64,63.81,1.11,21.47,4.72,82.6,38.4
2720,spoiled,8.521739124,4.46,1.79,2.24,5.62,1.34,63.09,62.53,1.11,21.28,4.74,82.6,38.4
2721,spoiled,8.521739124,4.5,1.79,2.24,5.67,1.35,62.55,62.53,1.11,21.28,4.76,82.5,38.5
2722,spoiled,8.521739124,4.5,1.81,2.26,5.67,1.36,63.09,62.53,1.11,21.18,4.72,82.5,38.4
2723,spoiled,8.521739124,4.52,1.81,2.27,5.7,1.39,61.5,63.81,1.09,21.47,4.78,82.4,38.4
2724,spoiled,8.521739124,4.54,1.81,2.24,5.62,1.4,62.55,63.16,1.09,21.57,4.78,82.5,38.5
2725,spoiled,8.521739124,4.5,1.81,2.24,5.62,1.4,63.09,64.47,1.09,21.57,4.78,82.7,38.4
2726,spoiled,8.521739124,4.46,1.81,2.26,5.62,1.39,63.64,64.47,1.11,21.77,4.8,83,38.4
2727,spoiled,8.521739125,4.5,1.78,2.26,5.65,1.3,60.48,62.53,1.1,21.77,4.8,83.2,38.3
2728,spoiled,8.521739125,4.48,1.81,2.24,5.6,1.39,61.5,62.53,1.1,21.57,4.76,83.3,38.3
2729,spoiled,8.521739125,4.5,1.78,2.24,5.6,1.37,62.55,64.47,1.11,21.47,4.78,83.4,38.3
2730,spoiled,8.521739125,4.46,1.79,2.27,5.65,1.37,64.19,64.47,1.09,21.47,4.78,83.4,38.3
2731,spoiled,8.521739125,4.52,1.82,2.27,5.62,1.37,61.5,61.28,1.1,21.57,4.76,83.1,38.2
2732,spoiled,8.521739125,4.54,1.81,2.24,5.62,1.38,62.55,61.28,1.09,21.57,4.78,82.9,38.3
2733,spoiled,8.521739125,4.54,1.85,2.24,5.65,1.37,62.55,63.16,1.09,21.57,4.74,83,38.3
2734,spoiled,8.521739125,4.54,1.83,2.26,5.23,1.35,63.64,63.81,1.1,21.57,4.76,83,38.3
2735,spoiled,8.521739125,4.5,1.82,2.26,5.67,1.38,63.09,62.53,1.1,21.77,4.78,83.1,38.3
2736,spoiled,8.521739125,4.52,1.83,2.27,5.7,1.39,62.55,63.16,1.09,21.87,4.8,83.1,38.3
2737,spoiled,8.521739125,4.52,1.83,2.27,5.74,1.37,62.55,61.9,1.09,21.77,4.78,83.1,38.2
2738,spoiled,8.521739125,4.52,1.86,2.27,5.72,1.4,63.09,63.16,1.11,21.47,4.74,83,38.2
2739,spoiled,8.521739125,4.57,1.83,2.26,5.72,1.4,62.55,62.53,1.1,21.97,4.82,83,38.2
2740,spoiled,8.521739125,4.5,1.82,2.26,5.7,1.42,62.55,62.53,1.11,21.97,4.82,83.3,38.3
2741,spoiled,8.521739125,4.5,1.85,2.26,5.46,1.37,62.55,62.53,1.09,21.97,4.78,83.4,38.2
2742,spoiled,8.521739126,4.54,1.85,2.26,5.74,1.39,62.55,63.81,1.09,21.87,4.78,83.5,38.3
2743,spoiled,8.521739126,4.5,1.82,2.26,5.67,1.41,63.09,62.53,1.11,21.97,4.82,83.5,38.3
2744,spoiled,8.521739126,4.5,1.85,2.26,5.67,1.4,63.09,63.16,1.11,22.17,4.76,83.5,38.2
2745,spoiled,8.521739126,4.5,1.83,2.24,5.7,1.4,62.55,62.53,1.11,22.07,4.82,83.5,38.2
2746,spoiled,8.521739126,4.5,1.82,2.24,5.74,1.4,63.64,64.47,1.09,22.17,4.78,83.4,38.3
2747,spoiled,8.521739126,4.52,1.81,2.26,5.72,1.39,62.55,63.16,1.08,22.17,4.76,83.4,38.3
2748,spoiled,8.521739126,4.48,1.82,2.26,5.6,1.38,63.64,65.83,1.11,21.97,4.76,83.4,38.3
2749,spoiled,8.521739126,4.52,1.85,2.24,5.74,1.39,62.55,64.47,1.09,21.97,4.76,83.4,38.3
2750,spoiled,8.521739126,4.48,1.85,2.27,5.77,1.39,63.64,64.47,1.12,21.97,4.76,83.3,38.3
2751,spoiled,8.521739126,4.5,1.81,2.26,5.74,1.4,63.64,63.81,1.09,22.17,4.8,83.2,38.3
2752,spoiled,8.521739126,4.46,1.82,2.24,5.65,1.4,62.55,62.53,1.09,21.87,4.78,83.1,38.5
2753,spoiled,8.521739126,4.46,1.82,2.26,5.67,1.38,62.55,62.53,1.08,22.07,4.78,83.1,38.3
2754,spoiled,8.521739126,4.44,1.79,2.26,5.7,1.38,63.64,64.47,1.11,21.97,4.82,83.1,38.4
2755,spoiled,8.521739126,4.48,1.82,2.24,5.46,1.37,62.55,64.47,1.11,21.67,4.8,83.1,38.4
2756,spoiled,8.521739126,4.46,1.81,2.26,5.67,1.39,62.02,62.53,1.1,21.87,4.84,83,38.4
2757,spoiled,8.521739126,4.5,1.85,2.26,5.7,1.39,62.02,62.53,1.12,21.57,4.78,82.8,38.4
2758,spoiled,8.521739126,4.5,1.83,2.26,5.67,1.4,63.64,65.15,1.09,21.09,4.82,82.5,38.4
2759,spoiled,8.521739127,4.52,1.86,2.29,5.7,1.39,63.09,62.53,1.11,20.8,4.78,82.4,38.4
2760,spoiled,8.521739127,4.57,1.83,2.27,5.67,1.4,62.55,62.53,1.1,21.38,4.84,82.1,38.4
2761,spoiled,8.521739127,4.54,1.85,2.24,5.65,1.38,62.55,62.53,1.11,21.28,4.78,82.2,38.3
2762,spoiled,8.521739127,4.5,1.85,2.26,5.7,1.36,61.5,63.81,1.09,21.57,4.78,82.4,38.3
2763,spoiled,8.521739127,4.5,1.85,2.24,5.65,1.39,63.09,62.53,1.11,21.47,4.8,82.4,38.3
2764,spoiled,8.521739127,4.54,1.81,2.26,5.65,1.4,62.02,63.81,1.09,21.77,4.87,82.5,38.3
2765,spoiled,8.521739127,4.5,1.85,2.26,5.7,1.39,62.55,62.53,1.1,21.57,4.78,82.5,38.3
2766,spoiled,8.521739127,4.52,1.82,2.27,5.79,1.38,62.55,64.47,1.08,21.87,4.82,82.5,38.3
2767,spoiled,8.521739127,4.48,1.85,2.26,5.67,1.4,63.09,64.47,1.11,21.67,4.78,82.5,38.3
2768,spoiled,8.521739127,4.5,1.81,2.24,5.65,1.39,61.5,62.53,1.1,21.97,4.82,82.5,38.3
2769,spoiled,8.521739127,4.52,1.85,2.24,5.65,1.38,61.5,64.47,1.09,21.77,4.78,82.5,38.3
2770,spoiled,8.521739127,4.48,1.83,2.26,5.7,1.39,62.02,63.16,1.1,21.87,4.76,82.5,38.3
2771,spoiled,8.521739127,4.46,1.85,2.26,5.65,1.4,63.09,64.47,1.11,21.87,4.78,82.5,38.3
2772,spoiled,8.521739127,4.52,1.83,2.24,5.65,1.4,63.09,64.47,1.09,21.87,4.78,82.5,38.3
2773,spoiled,8.521739127,4.46,1.82,2.26,5.67,1.4,62.02,64.47,1.11,21.97,4.8,82.6,38.4
2774,spoiled,8.521739127,4.52,1.83,2.24,5.65,1.39,63.09,64.47,1.11,22.07,4.82,82.6,38.3
2775,spoiled,8.521739127,4.5,1.82,2.26,5.7,1.37,60.99,62.53,1.1,22.38,4.84,82.6,38.3
2776,spoiled,8.521739127,4.5,1.83,2.26,5.67,1.31,59.98,62.53,1.1,22.07,4.78,82.6,38.4
2777,spoiled,8.521739127,4.46,1.79,2.24,5.67,1.4,63.09,63.81,1.09,22.07,4.82,82.4,38.3
2778,spoiled,8.521739127,4.48,1.85,2.27,5.7,1.37,63.09,63.16,1.11,22.07,4.82,82.5,38.3
2779,spoiled,8.521739127,4.5,1.81,2.26,5.7,1.39,62.55,64.47,1.09,22.17,4.82,82.5,38.3
2780,spoiled,8.521739127,4.5,1.82,2.26,5.72,1.37,62.02,65.15,1.11,22.07,4.82,82.5,38.5
2781,spoiled,8.521739127,4.52,1.83,2.26,5.7,1.38,62.55,64.47,1.11,22.17,4.8,82.5,38.3
2782,spoiled,8.521739128,4.52,1.82,2.26,5.7,1.38,62.55,64.47,1.09,22.38,4.84,82.5,38.3
2783,spoiled,8.521739128,4.54,1.82,2.27,5.72,1.18,53.26,64.47,1.11,22.17,4.8,82.3,38.3
2784,spoiled,8.521739128,4.52,1.85,2.29,5.72,1.37,60.99,62.53,1.08,22.48,4.8,82.2,38.3
2785,spoiled,8.521739128,4.5,1.85,2.27,5.65,1.38,61.5,63.81,1.09,22.69,4.82,82.2,38.2
2786,spoiled,8.521739128,4.5,1.83,2.24,5.62,1.39,60.99,62.53,1.11,22.48,4.8,82.4,38.3
2787,spoiled,8.521739128,4.54,1.83,2.26,5.65,1.39,61.5,65.15,1.09,22.69,4.82,82.6,38.2
2788,spoiled,8.521739128,4.5,1.83,2.27,5.65,1.38,62.02,64.47,1.11,22.48,4.8,82.7,38.2
2789,spoiled,8.521739128,4.52,1.85,2.24,5.65,1.38,60.99,63.16,1.09,22.48,4.82,82.7,38.2
2790,spoiled,8.521739128,4.48,1.82,2.26,5.67,1.18,54.92,64.47,1.09,22.38,4.87,82.6,38.2
